production_id,product_id,facility_id,quantity_produced,defect_rate_pct,defective_units,batch_number
PRD_009834,PROD_013,FAC_17,454,0.020440156595457688,9,BATCH_298375
PRD_009835,PROD_141,FAC_15,448,0.03211799725634603,14,BATCH_953778
PRD_009836,PROD_105,FAC_03,479,0.012207724118259997,6,BATCH_321397
PRD_009837,PROD_134,FAC_03,402,0.012885822451165877,5,BATCH_104746
PRD_009838,PROD_025,FAC_02,328,0.008143540165170124,3,BATCH_377333
PRD_009839,PROD_088,FAC_08,378,0.034904606627867985,13,BATCH_375155
PRD_009840,PROD_101,FAC_13,384,0.017442032266595464,7,BATCH_983118
PRD_009841,PROD_026,FAC_24,468,0.01396622095833807,7,BATCH_913391
PRD_009842,PROD_132,FAC_06,445,0.032803160047085035,15,BATCH_789644
PRD_009843,PROD_102,FAC_05,467,0.02933724253697352,14,BATCH_276042
PRD_009844,PROD_100,FAC_13,447,0.031308976768878075,14,BATCH_159210
PRD_009845,PROD_025,FAC_22,352,0.03351242961298243,12,BATCH_534798
PRD_009846,PROD_148,FAC_01,465,0.030703582197854802,14,BATCH_563493
PRD_009847,PROD_001,FAC_18,464,0.03456963234923761,16,BATCH_765960
PRD_009848,PROD_094,FAC_07,439,0.024180388388707928,11,BATCH_258146
PRD_009849,PROD_068,FAC_17,332,0.012226769539652542,4,BATCH_718045
PRD_009850,PROD_023,FAC_08,362,0.010013989621076119,4,BATCH_751253
PRD_009851,PROD_106,FAC_19,432,0.023067961964696276,10,BATCH_569778
PRD_009852,PROD_150,FAC_16,392,0.015766396868619793,6,BATCH_445338
PRD_009853,PROD_095,FAC_14,384,0.008937296743028263,3,BATCH_194569
PRD_009854,PROD_062,FAC_20,470,0.02891791667963289,14,BATCH_152511
PRD_009855,PROD_129,FAC_23,359,0.015493638451634185,6,BATCH_967540
PRD_009856,PROD_068,FAC_10,355,0.018355054096604203,7,BATCH_923838
PRD_009857,PROD_147,FAC_23,428,0.023353569886200617,10,BATCH_519013
PRD_009858,PROD_030,FAC_02,437,0.017059831060662008,7,BATCH_848269
PRD_009859,PROD_129,FAC_21,426,0.03098809439358036,13,BATCH_263320
PRD_009860,PROD_048,FAC_24,404,0.03447264615638348,14,BATCH_189978
PRD_009861,PROD_019,FAC_16,411,0.01655815068034535,7,BATCH_100108
PRD_009862,PROD_127,FAC_25,477,0.010351294981871843,5,BATCH_805698
PRD_009863,PROD_150,FAC_13,359,0.013343742803382862,5,BATCH_647340
PRD_009864,PROD_050,FAC_05,459,0.025218761101191915,12,BATCH_721222
PRD_009865,PROD_134,FAC_18,412,0.007468273524809903,3,BATCH_819179
PRD_009866,PROD_149,FAC_20,448,0.025238481384962663,11,BATCH_488842
PRD_009867,PROD_147,FAC_11,335,0.020829770782981892,7,BATCH_218614
PRD_009868,PROD_063,FAC_05,416,0.006360642619027118,3,BATCH_234969
PRD_009869,PROD_129,FAC_22,369,0.017321467881027987,6,BATCH_389922
PRD_009870,PROD_048,FAC_22,362,0.011917222549091354,4,BATCH_803632
PRD_009871,PROD_089,FAC_13,406,0.00890586822606447,4,BATCH_368857
PRD_009872,PROD_127,FAC_01,452,0.033227078213851305,15,BATCH_450677
PRD_009873,PROD_149,FAC_06,468,0.013730916234539155,6,BATCH_267213
PRD_009874,PROD_036,FAC_11,384,0.019821709825743824,8,BATCH_367676
PRD_009875,PROD_081,FAC_10,414,0.02336133878027573,10,BATCH_113162
PRD_009876,PROD_047,FAC_01,401,0.023868806856028203,10,BATCH_538132
PRD_009877,PROD_148,FAC_16,468,0.016442024681594707,8,BATCH_714278
PRD_009878,PROD_027,FAC_13,390,0.013085519487187433,5,BATCH_648786
PRD_009879,PROD_052,FAC_21,384,0.021946786216185992,8,BATCH_959203
PRD_009880,PROD_075,FAC_16,342,0.02884013313093272,10,BATCH_589962
PRD_009881,PROD_092,FAC_15,410,0.03184977527011651,13,BATCH_429663
PRD_009882,PROD_062,FAC_07,449,0.022744575796667395,10,BATCH_604074
PRD_009883,PROD_066,FAC_14,376,0.020863901542026893,8,BATCH_480256
PRD_009884,PROD_080,FAC_24,335,0.03397738232796609,11,BATCH_512474
PRD_009885,PROD_140,FAC_11,423,0.011092107561638035,5,BATCH_618811
PRD_009886,PROD_144,FAC_13,403,0.005504635736909787,2,BATCH_134385
PRD_009887,PROD_130,FAC_05,344,0.019775613578485108,7,BATCH_524837
PRD_009888,PROD_064,FAC_18,479,0.006737867875915102,3,BATCH_547702
PRD_009889,PROD_029,FAC_03,364,0.00677576156892201,2,BATCH_308737
PRD_009890,PROD_087,FAC_12,411,0.005988014425508222,2,BATCH_279215
PRD_009891,PROD_096,FAC_07,460,0.023549506134651798,11,BATCH_947958
PRD_009892,PROD_031,FAC_20,324,0.023773745129747913,8,BATCH_620098
PRD_009893,PROD_083,FAC_15,464,0.012670358055000119,6,BATCH_794149
PRD_009894,PROD_143,FAC_01,390,0.01849416654436792,7,BATCH_426103
PRD_009895,PROD_033,FAC_19,457,0.017565471795905365,8,BATCH_709422
PRD_009896,PROD_100,FAC_10,354,0.019788405014495778,7,BATCH_413457
PRD_009897,PROD_148,FAC_14,470,0.010985373024259726,5,BATCH_652456
PRD_009898,PROD_073,FAC_15,463,0.029382175850055994,14,BATCH_183335
PRD_009899,PROD_131,FAC_02,371,0.013645396116965216,5,BATCH_557376
PRD_009900,PROD_018,FAC_25,474,0.014801557440780214,7,BATCH_514105
PRD_009901,PROD_126,FAC_17,462,0.024520227073598234,11,BATCH_850352
PRD_009902,PROD_007,FAC_25,325,0.03444613731431968,11,BATCH_951166
PRD_009903,PROD_124,FAC_10,422,0.011132261473128919,5,BATCH_478506
PRD_009904,PROD_114,FAC_05,343,0.01573668405558696,5,BATCH_107065
PRD_009905,PROD_084,FAC_06,406,0.016228310954376234,7,BATCH_571875
PRD_009906,PROD_084,FAC_06,452,0.02087600173501647,9,BATCH_974439
PRD_009907,PROD_083,FAC_06,405,0.030052422522381425,12,BATCH_259831
PRD_009908,PROD_105,FAC_25,412,0.026767316748058483,11,BATCH_826870
PRD_009909,PROD_102,FAC_14,478,0.01116243739374318,5,BATCH_738029
PRD_009910,PROD_093,FAC_13,354,0.02638220109163916,9,BATCH_166854
PRD_009911,PROD_060,FAC_13,417,0.008781716524295281,4,BATCH_472730
PRD_009912,PROD_102,FAC_25,466,0.010753489897941983,5,BATCH_908426
PRD_009913,PROD_024,FAC_10,353,0.01681290178394614,6,BATCH_575986
PRD_009914,PROD_109,FAC_16,448,0.015343797254651369,7,BATCH_550881
PRD_009915,PROD_140,FAC_07,441,0.031093009670730653,14,BATCH_293387
PRD_009916,PROD_094,FAC_03,372,0.03491020311916377,13,BATCH_976723
PRD_009917,PROD_064,FAC_15,445,0.011093039539063442,5,BATCH_137494
PRD_009918,PROD_004,FAC_23,381,0.024722669425204846,9,BATCH_692249
PRD_009919,PROD_094,FAC_05,374,0.022473359586105805,8,BATCH_450602
PRD_009920,PROD_133,FAC_25,411,0.02807943441039756,12,BATCH_741247
PRD_009921,PROD_016,FAC_08,437,0.025990436494243645,11,BATCH_198514
PRD_009922,PROD_027,FAC_22,330,0.013264904440465745,4,BATCH_597407
PRD_009923,PROD_132,FAC_05,371,0.030223246547503028,11,BATCH_796792
PRD_009924,PROD_072,FAC_02,345,0.019365348716637087,7,BATCH_337181
PRD_009925,PROD_048,FAC_19,393,0.03298830602665198,13,BATCH_104145
PRD_009926,PROD_136,FAC_11,406,0.02180938712486628,9,BATCH_311251
PRD_009927,PROD_081,FAC_11,367,0.013724448710793098,5,BATCH_959185
PRD_009928,PROD_044,FAC_03,364,0.031885551793802674,12,BATCH_553309
PRD_009929,PROD_052,FAC_13,352,0.02978764818961476,10,BATCH_212180
PRD_009930,PROD_034,FAC_20,397,0.03340814617104035,13,BATCH_399532
PRD_009931,PROD_021,FAC_19,328,0.031806065288164126,10,BATCH_773128
PRD_009932,PROD_024,FAC_23,397,0.012355982624556096,5,BATCH_770131
PRD_009933,PROD_044,FAC_15,424,0.02945925326337951,12,BATCH_273826
PRD_009934,PROD_114,FAC_06,321,0.022825558112402465,7,BATCH_280366
PRD_009935,PROD_103,FAC_13,439,0.01709950144418218,8,BATCH_168317
PRD_009936,PROD_134,FAC_24,435,0.005228886020588619,2,BATCH_682115
PRD_009937,PROD_056,FAC_18,333,0.025928584208938666,9,BATCH_689763
PRD_009938,PROD_014,FAC_18,354,0.030616601714357233,11,BATCH_983305
PRD_009939,PROD_101,FAC_01,383,0.02312501519930176,9,BATCH_731274
PRD_009940,PROD_001,FAC_21,425,0.014321614232254913,6,BATCH_745787
PRD_009941,PROD_012,FAC_23,472,0.006729201128365998,3,BATCH_932550
PRD_009942,PROD_115,FAC_25,416,0.024769284677628258,10,BATCH_116112
PRD_009943,PROD_106,FAC_21,328,0.017111839005917652,6,BATCH_680791
PRD_009944,PROD_037,FAC_11,362,0.019905659069985475,7,BATCH_601371
PRD_009945,PROD_003,FAC_16,329,0.021928666910984124,7,BATCH_852309
PRD_009946,PROD_053,FAC_01,352,0.028057092336332638,10,BATCH_109921
PRD_009947,PROD_100,FAC_19,456,0.02110358013331733,10,BATCH_251407
PRD_009948,PROD_017,FAC_08,373,0.020779992262987962,8,BATCH_805101
PRD_009949,PROD_113,FAC_19,332,0.019437783877934166,6,BATCH_195039
PRD_009950,PROD_110,FAC_23,471,0.017829622076851747,8,BATCH_772509
PRD_009951,PROD_143,FAC_16,381,0.02369029416050333,9,BATCH_897430
PRD_009952,PROD_004,FAC_03,447,0.005731985708767879,3,BATCH_812120
PRD_009953,PROD_145,FAC_02,378,0.026696335090701104,10,BATCH_194518
PRD_009954,PROD_139,FAC_12,375,0.014440055391579686,5,BATCH_296562
PRD_009955,PROD_012,FAC_10,383,0.01617912288165345,6,BATCH_259198
PRD_009956,PROD_032,FAC_22,379,0.02342665443370469,9,BATCH_279808
PRD_009957,PROD_043,FAC_02,342,0.012421274995523476,4,BATCH_197859
PRD_009958,PROD_104,FAC_21,474,0.02476332371393177,12,BATCH_584455
PRD_009959,PROD_093,FAC_05,427,0.008830568856333612,4,BATCH_500931
PRD_009960,PROD_043,FAC_05,380,0.02448425391594126,9,BATCH_774204
PRD_009961,PROD_131,FAC_06,363,0.026517384708639572,10,BATCH_680137
PRD_009962,PROD_085,FAC_03,376,0.025986430378513854,10,BATCH_679445
PRD_009963,PROD_035,FAC_10,362,0.028225317030329666,10,BATCH_904656
PRD_009964,PROD_117,FAC_05,381,0.02050636662150574,8,BATCH_352687
PRD_009965,PROD_020,FAC_24,473,0.03094300641098911,15,BATCH_647437
PRD_009966,PROD_143,FAC_20,412,0.01200655815298028,5,BATCH_711806
PRD_009967,PROD_085,FAC_05,431,0.016500251166952296,7,BATCH_111621
PRD_009968,PROD_117,FAC_15,471,0.0336951218552629,16,BATCH_893248
PRD_009969,PROD_106,FAC_17,438,0.02866808694560203,13,BATCH_109584
PRD_009970,PROD_146,FAC_17,393,0.027278662487671367,11,BATCH_688042
PRD_009971,PROD_105,FAC_24,458,0.026336292847216267,12,BATCH_810649
PRD_009972,PROD_093,FAC_18,423,0.008314715229233178,4,BATCH_997853
PRD_009973,PROD_041,FAC_10,474,0.03351906249961878,16,BATCH_988537
PRD_009974,PROD_100,FAC_23,320,0.013774618976495557,4,BATCH_875235
PRD_009975,PROD_069,FAC_07,368,0.009331192229963908,3,BATCH_958657
PRD_009976,PROD_106,FAC_11,367,0.005558757823083231,2,BATCH_658629
PRD_009977,PROD_139,FAC_14,330,0.016602646942497783,5,BATCH_126489
PRD_009978,PROD_146,FAC_09,456,0.02517817450204212,11,BATCH_536334
PRD_009979,PROD_140,FAC_17,380,0.01675364410395868,6,BATCH_177949
PRD_009980,PROD_144,FAC_02,440,0.029262403998108998,13,BATCH_958042
PRD_009981,PROD_027,FAC_17,407,0.010447046483022124,4,BATCH_147076
PRD_009982,PROD_100,FAC_17,420,0.010091677111335547,4,BATCH_817767
PRD_009983,PROD_145,FAC_20,418,0.012989940493604128,5,BATCH_470474
PRD_009984,PROD_085,FAC_24,341,0.006628310882842863,2,BATCH_733649
PRD_009985,PROD_119,FAC_10,423,0.030171730897560256,13,BATCH_173574
PRD_009986,PROD_031,FAC_24,390,0.009048487138222984,4,BATCH_535357
PRD_009987,PROD_109,FAC_12,349,0.01640172202502139,6,BATCH_724915
PRD_009988,PROD_027,FAC_12,379,0.018889202577477105,7,BATCH_127087
PRD_009989,PROD_087,FAC_15,374,0.012046946132435333,5,BATCH_517806
PRD_009990,PROD_017,FAC_09,446,0.03153705523156634,14,BATCH_150051
PRD_009991,PROD_011,FAC_18,358,0.027072774735401255,10,BATCH_872835
PRD_009992,PROD_129,FAC_16,456,0.005844321643419625,3,BATCH_107706
PRD_009993,PROD_082,FAC_07,448,0.018159729821456694,8,BATCH_668995
PRD_009994,PROD_049,FAC_14,450,0.009133266982419317,4,BATCH_366145
PRD_009995,PROD_041,FAC_04,458,0.024168424999475236,11,BATCH_216178
PRD_009996,PROD_020,FAC_03,451,0.019797802628712696,9,BATCH_988167
PRD_009997,PROD_071,FAC_12,364,0.029255306661048433,11,BATCH_204239
PRD_009998,PROD_037,FAC_16,467,0.025524387857594307,12,BATCH_197977
PRD_009999,PROD_126,FAC_04,403,0.029555914789753456,12,BATCH_884788
PRD_010000,PROD_144,FAC_04,468,0.03128995215757498,15,BATCH_562121
PRD_010001,PROD_039,FAC_03,377,0.010419177449679476,4,BATCH_290772
PRD_010002,PROD_109,FAC_09,370,0.02250673421985291,8,BATCH_263220
PRD_010003,PROD_064,FAC_24,390,0.009775542868489862,4,BATCH_163478
PRD_010004,PROD_023,FAC_14,463,0.012300462096844662,6,BATCH_379576
PRD_010005,PROD_032,FAC_12,394,0.01182313204164517,5,BATCH_201712
PRD_010006,PROD_123,FAC_10,348,0.015593226905568882,5,BATCH_597527
PRD_010007,PROD_019,FAC_14,361,0.028636065452456137,10,BATCH_767623
PRD_010008,PROD_106,FAC_12,417,0.01452105399322922,6,BATCH_369372
PRD_010009,PROD_067,FAC_12,439,0.0273532961144102,12,BATCH_651786
PRD_010010,PROD_089,FAC_02,393,0.005024297742489657,2,BATCH_774074
PRD_010011,PROD_060,FAC_19,469,0.022358484235423096,10,BATCH_579107
PRD_010012,PROD_011,FAC_13,427,0.013436055586887655,6,BATCH_958974
PRD_010013,PROD_049,FAC_10,403,0.02725643610547919,11,BATCH_407454
PRD_010014,PROD_143,FAC_23,443,0.034732920673230784,15,BATCH_522674
PRD_010015,PROD_128,FAC_21,321,0.02096870762668507,7,BATCH_135984
PRD_010016,PROD_061,FAC_01,455,0.020987721448515094,10,BATCH_877121
PRD_010017,PROD_143,FAC_01,433,0.03423248412115292,15,BATCH_873858
PRD_010018,PROD_005,FAC_08,360,0.01577684988103979,6,BATCH_804178
PRD_010019,PROD_029,FAC_06,447,0.016888711000358787,8,BATCH_391344
PRD_010020,PROD_069,FAC_20,408,0.02589856110776048,11,BATCH_347507
PRD_010021,PROD_150,FAC_03,458,0.019796144775555448,9,BATCH_435055
PRD_010022,PROD_013,FAC_13,343,0.028066447184896398,10,BATCH_585188
PRD_010023,PROD_116,FAC_25,473,0.017340836061943202,8,BATCH_944791
PRD_010024,PROD_110,FAC_25,354,0.02566745379857635,9,BATCH_608454
PRD_010025,PROD_080,FAC_12,452,0.028103509763088067,13,BATCH_207720
PRD_010026,PROD_100,FAC_20,462,0.02428474402752794,11,BATCH_735917
PRD_010027,PROD_017,FAC_16,425,0.011065566981328932,5,BATCH_310063
PRD_010028,PROD_148,FAC_11,333,0.020487155104778658,7,BATCH_346507
PRD_010029,PROD_114,FAC_24,337,0.03399422984512304,11,BATCH_903735
PRD_010030,PROD_006,FAC_04,423,0.008127446537038297,3,BATCH_771537
PRD_010031,PROD_022,FAC_08,387,0.026155560201626567,10,BATCH_473703
PRD_010032,PROD_137,FAC_07,376,0.028643652702166532,11,BATCH_930446
PRD_010033,PROD_088,FAC_16,359,0.025250802175950687,9,BATCH_219577
PRD_010034,PROD_033,FAC_12,463,0.008378533054584265,4,BATCH_889136
PRD_010035,PROD_070,FAC_06,431,0.007243426886307793,3,BATCH_459449
PRD_010036,PROD_049,FAC_23,381,0.020201117109397773,8,BATCH_251211
PRD_010037,PROD_104,FAC_06,342,0.01463024319755954,5,BATCH_769482
PRD_010038,PROD_102,FAC_11,402,0.016715330778723655,7,BATCH_130187
PRD_010039,PROD_144,FAC_12,423,0.013184459539593414,6,BATCH_706520
PRD_010040,PROD_106,FAC_16,370,0.029590374277538304,11,BATCH_595209
PRD_010041,PROD_082,FAC_22,320,0.030501341905966622,10,BATCH_445346
PRD_010042,PROD_086,FAC_16,396,0.005489519013941367,2,BATCH_498534
PRD_010043,PROD_014,FAC_23,323,0.029399546162614403,9,BATCH_590308
PRD_010044,PROD_049,FAC_16,374,0.02520067999714171,9,BATCH_952883
PRD_010045,PROD_050,FAC_04,408,0.018631667603118702,8,BATCH_301573
PRD_010046,PROD_023,FAC_12,457,0.0074825605576199885,3,BATCH_736071
PRD_010047,PROD_066,FAC_05,426,0.02506070707658718,11,BATCH_313892
PRD_010048,PROD_115,FAC_09,349,0.012901073914961602,5,BATCH_344925
PRD_010049,PROD_028,FAC_18,461,0.021490308948801603,10,BATCH_120360
PRD_010050,PROD_020,FAC_09,477,0.01165302408433613,6,BATCH_471703
PRD_010051,PROD_121,FAC_16,324,0.03133557649928009,10,BATCH_861580
PRD_010052,PROD_097,FAC_21,334,0.015473884178128519,5,BATCH_527405
PRD_010053,PROD_119,FAC_01,464,0.025601009722365575,12,BATCH_332202
PRD_010054,PROD_109,FAC_23,367,0.01980583247591606,7,BATCH_735537
PRD_010055,PROD_026,FAC_05,416,0.03243006832840044,13,BATCH_456564
PRD_010056,PROD_147,FAC_19,344,0.011837083756056237,4,BATCH_890018
PRD_010057,PROD_106,FAC_03,338,0.03365911541362679,11,BATCH_836916
PRD_010058,PROD_141,FAC_01,378,0.027570179199119277,10,BATCH_223580
PRD_010059,PROD_062,FAC_23,446,0.026031481919929066,12,BATCH_580808
PRD_010060,PROD_126,FAC_14,324,0.030217522729469322,10,BATCH_926683
PRD_010061,PROD_142,FAC_18,419,0.024550305332146048,10,BATCH_802205
PRD_010062,PROD_139,FAC_08,453,0.008305136644549618,4,BATCH_208497
PRD_010063,PROD_067,FAC_14,338,0.02595272355058936,9,BATCH_750401
PRD_010064,PROD_012,FAC_20,387,0.01813157981797199,7,BATCH_289041
PRD_010065,PROD_035,FAC_20,343,0.021605174901617414,7,BATCH_659693
PRD_010066,PROD_110,FAC_13,409,0.01724995488478067,7,BATCH_143876
PRD_010067,PROD_014,FAC_21,466,0.010133242288259786,5,BATCH_311803
PRD_010068,PROD_101,FAC_16,378,0.019543674972168655,7,BATCH_395401
PRD_010069,PROD_060,FAC_09,380,0.006885056508420139,3,BATCH_417261
PRD_010070,PROD_043,FAC_07,351,0.006611193097867962,2,BATCH_431350
PRD_010071,PROD_055,FAC_03,425,0.020996242620070934,9,BATCH_158059
PRD_010072,PROD_109,FAC_20,364,0.010409294739582905,4,BATCH_528112
PRD_010073,PROD_093,FAC_25,449,0.02370930253285169,11,BATCH_604038
PRD_010074,PROD_095,FAC_01,364,0.010728201155511752,4,BATCH_630924
PRD_010075,PROD_147,FAC_24,342,0.02915691322745598,10,BATCH_331842
PRD_010076,PROD_095,FAC_08,425,0.009387906303476697,4,BATCH_743518
PRD_010077,PROD_148,FAC_14,388,0.018318856386568497,7,BATCH_627095
PRD_010078,PROD_028,FAC_13,456,0.018972277727911765,9,BATCH_415066
PRD_010079,PROD_003,FAC_07,440,0.023603907664963737,10,BATCH_961555
PRD_010080,PROD_086,FAC_13,424,0.01706820416149424,7,BATCH_129513
PRD_010081,PROD_108,FAC_22,407,0.02470461784004926,10,BATCH_327946
PRD_010082,PROD_117,FAC_07,368,0.027994414594545255,10,BATCH_618029
PRD_010083,PROD_108,FAC_20,345,0.00868613805982826,3,BATCH_929016
PRD_010084,PROD_015,FAC_20,346,0.007201615488099321,2,BATCH_423026
PRD_010085,PROD_062,FAC_05,402,0.025323857368879328,10,BATCH_941661
PRD_010086,PROD_031,FAC_04,453,0.03059999238313113,14,BATCH_140212
PRD_010087,PROD_026,FAC_04,426,0.019392811491762155,8,BATCH_470856
PRD_010088,PROD_148,FAC_25,406,0.02397594866720326,10,BATCH_870875
PRD_010089,PROD_066,FAC_06,385,0.013942978451326662,5,BATCH_871577
PRD_010090,PROD_149,FAC_14,380,0.031235421934310375,12,BATCH_829656
PRD_010091,PROD_115,FAC_03,386,0.028145060468199486,11,BATCH_542717
PRD_010092,PROD_060,FAC_03,385,0.02261546431933614,9,BATCH_743430
PRD_010093,PROD_063,FAC_24,362,0.014197985605453396,5,BATCH_531883
PRD_010094,PROD_101,FAC_03,472,0.018141783371086715,9,BATCH_979032
PRD_010095,PROD_100,FAC_04,426,0.013383800890334974,6,BATCH_999367
PRD_010096,PROD_139,FAC_22,381,0.01794573076702182,7,BATCH_483881
PRD_010097,PROD_119,FAC_09,332,0.006493508308369242,2,BATCH_413405
PRD_010098,PROD_057,FAC_22,402,0.008169380353372578,3,BATCH_528556
PRD_010099,PROD_131,FAC_16,343,0.011516571957085525,4,BATCH_181911
PRD_010100,PROD_037,FAC_19,437,0.032119917108672326,14,BATCH_714589
PRD_010101,PROD_111,FAC_16,416,0.018962074938349477,8,BATCH_460514
PRD_010102,PROD_149,FAC_12,396,0.0194172077980085,8,BATCH_387458
PRD_010103,PROD_112,FAC_06,414,0.020861471325052384,9,BATCH_453705
PRD_010104,PROD_001,FAC_20,327,0.020005622642246063,7,BATCH_150880
PRD_010105,PROD_023,FAC_21,377,0.0075862533242648765,3,BATCH_988698
PRD_010106,PROD_107,FAC_21,477,0.014704877008406912,7,BATCH_493154
PRD_010107,PROD_113,FAC_03,338,0.007024367752092522,2,BATCH_243917
PRD_010108,PROD_089,FAC_21,349,0.00708887568397063,2,BATCH_468733
PRD_010109,PROD_135,FAC_05,374,0.007316651130496142,3,BATCH_175587
PRD_010110,PROD_038,FAC_07,336,0.03192313495653768,11,BATCH_175379
PRD_010111,PROD_047,FAC_25,417,0.01156905156745344,5,BATCH_806980
PRD_010112,PROD_103,FAC_05,445,0.007019553229981157,3,BATCH_174041
PRD_010113,PROD_062,FAC_09,356,0.005085669804154285,2,BATCH_345309
PRD_010114,PROD_073,FAC_15,374,0.02339791043060241,9,BATCH_186446
PRD_010115,PROD_003,FAC_21,435,0.023509273560563457,10,BATCH_824973
PRD_010116,PROD_102,FAC_20,453,0.012948147452915816,6,BATCH_870918
PRD_010117,PROD_148,FAC_06,388,0.013402007219214092,5,BATCH_609301
PRD_010118,PROD_105,FAC_08,361,0.015145720678482754,5,BATCH_540676
PRD_010119,PROD_044,FAC_20,384,0.015622853802865374,6,BATCH_518846
PRD_010120,PROD_100,FAC_05,399,0.02831013817474648,11,BATCH_150845
PRD_010121,PROD_026,FAC_17,413,0.03318813286799362,14,BATCH_886841
PRD_010122,PROD_048,FAC_10,329,0.022646282807394086,7,BATCH_351257
PRD_010123,PROD_005,FAC_01,343,0.01676095861818579,6,BATCH_842777
PRD_010124,PROD_059,FAC_16,340,0.013843808345110023,5,BATCH_129754
PRD_010125,PROD_061,FAC_24,422,0.029884673264598198,13,BATCH_419997
PRD_010126,PROD_049,FAC_23,398,0.007702412875021127,3,BATCH_765551
PRD_010127,PROD_145,FAC_21,452,0.01799559855362029,8,BATCH_390005
PRD_010128,PROD_070,FAC_25,434,0.024959003092287567,11,BATCH_980863
PRD_010129,PROD_015,FAC_01,341,0.012516653628928565,4,BATCH_751629
PRD_010130,PROD_001,FAC_03,455,0.009036901258406251,4,BATCH_171786
PRD_010131,PROD_141,FAC_06,371,0.02455376311439285,9,BATCH_407608
PRD_010132,PROD_128,FAC_17,448,0.022986227405757936,10,BATCH_159447
PRD_010133,PROD_125,FAC_22,403,0.023578758388427427,10,BATCH_284247
PRD_010134,PROD_019,FAC_02,347,0.03434643846702445,12,BATCH_638037
PRD_010135,PROD_119,FAC_05,350,0.014689950176084793,5,BATCH_969837
PRD_010136,PROD_064,FAC_11,372,0.03457460239541888,13,BATCH_272224
PRD_010137,PROD_066,FAC_10,471,0.0064057085283850184,3,BATCH_865520
PRD_010138,PROD_057,FAC_15,364,0.0062123933141926685,2,BATCH_437460
PRD_010139,PROD_044,FAC_18,454,0.03075960796543821,14,BATCH_401991
PRD_010140,PROD_012,FAC_17,449,0.014659035790554796,7,BATCH_317679
PRD_010141,PROD_122,FAC_14,382,0.01571776644181992,6,BATCH_643764
PRD_010142,PROD_024,FAC_13,402,0.006535171895529641,3,BATCH_190470
PRD_010143,PROD_139,FAC_20,360,0.00507129347366383,2,BATCH_578705
PRD_010144,PROD_001,FAC_02,408,0.023987491904592498,10,BATCH_445964
PRD_010145,PROD_028,FAC_25,342,0.020680835587179123,7,BATCH_291002
PRD_010146,PROD_068,FAC_12,393,0.026831952462821492,11,BATCH_675942
PRD_010147,PROD_105,FAC_11,362,0.011824811099993442,4,BATCH_919262
PRD_010148,PROD_094,FAC_19,374,0.030424082939072904,11,BATCH_855227
PRD_010149,PROD_124,FAC_12,370,0.012866240360782148,5,BATCH_157822
PRD_010150,PROD_124,FAC_25,417,0.01843736875219167,8,BATCH_531613
PRD_010151,PROD_022,FAC_04,382,0.016044773035890237,6,BATCH_909193
PRD_010152,PROD_089,FAC_10,386,0.030655544136679026,12,BATCH_639874
PRD_010153,PROD_045,FAC_12,390,0.02963040590890234,12,BATCH_572928
PRD_010154,PROD_124,FAC_07,426,0.01825097827200531,8,BATCH_204315
PRD_010155,PROD_145,FAC_23,448,0.015723325757793116,7,BATCH_913276
PRD_010156,PROD_079,FAC_06,413,0.02856377028676747,12,BATCH_393291
PRD_010157,PROD_039,FAC_08,415,0.011415712806208702,5,BATCH_628553
PRD_010158,PROD_028,FAC_11,366,0.03322816458077083,12,BATCH_974406
PRD_010159,PROD_130,FAC_06,446,0.014539056317200271,6,BATCH_595191
PRD_010160,PROD_149,FAC_25,329,0.018901523631129968,6,BATCH_751577
PRD_010161,PROD_087,FAC_21,363,0.029249080211432358,11,BATCH_594057
PRD_010162,PROD_135,FAC_03,363,0.028854543315741502,10,BATCH_854595
PRD_010163,PROD_052,FAC_21,428,0.02579399217081685,11,BATCH_325266
PRD_010164,PROD_126,FAC_20,323,0.008474299153645596,3,BATCH_626004
PRD_010165,PROD_147,FAC_19,383,0.012265322643277166,5,BATCH_882800
PRD_010166,PROD_073,FAC_01,467,0.026406372357203965,12,BATCH_681957
PRD_010167,PROD_140,FAC_24,373,0.03078210218110433,11,BATCH_581915
PRD_010168,PROD_094,FAC_04,434,0.01004624046737566,4,BATCH_120064
PRD_010169,PROD_002,FAC_19,349,0.0346754503913884,12,BATCH_578971
PRD_010170,PROD_017,FAC_20,390,0.02363624315289673,9,BATCH_816471
PRD_010171,PROD_125,FAC_17,413,0.029636663331451176,12,BATCH_614932
PRD_010172,PROD_131,FAC_22,455,0.028565462563355126,13,BATCH_708431
PRD_010173,PROD_021,FAC_19,404,0.008216893571054103,3,BATCH_758927
PRD_010174,PROD_078,FAC_24,428,0.015278832560106308,7,BATCH_169803
PRD_010175,PROD_079,FAC_14,390,0.01875252610919635,7,BATCH_636025
PRD_010176,PROD_051,FAC_10,479,0.012801889496822556,6,BATCH_732363
PRD_010177,PROD_106,FAC_21,359,0.025471780228120734,9,BATCH_701478
PRD_010178,PROD_105,FAC_09,474,0.021843140193867995,10,BATCH_227731
PRD_010179,PROD_010,FAC_25,442,0.0344281803724647,15,BATCH_464324
PRD_010180,PROD_116,FAC_16,352,0.010481491797785552,4,BATCH_277487
PRD_010181,PROD_055,FAC_15,385,0.021834826322463696,8,BATCH_670561
