customer_id,customer_name,country,channel_type,size,annual_volume_usd
CUST_2151,Distributor_2151,UAE,Retail Store,Medium,1712458.16
CUST_2152,Distributor_2152,Japan,Retail Store,Small,407950.02
CUST_2153,Distributor_2153,Japan,Online Retail,Medium,672489.33
CUST_2154,Distributor_2154,UAE,Direct-to-Consumer,Small,571677.71
CUST_2155,Distributor_2155,Vietnam,Direct-to-Consumer,Small,209779.96
CUST_2156,Distributor_2156,South Korea,Online Retail,Medium,1187388.58
CUST_2157,Distributor_2157,India,Retail Store,Medium,1850407.74
CUST_2158,Distributor_2158,USA,Direct-to-Consumer,Small,1833654.39
CUST_2159,Distributor_2159,Germany,Retail Store,Medium,1978794.37
CUST_2160,Distributor_2160,UAE,Online Retail,Small,1079732.76
CUST_2161,Distributor_2161,Japan,Distributor,Small,57640.83
CUST_2162,Distributor_2162,Japan,Direct-to-Consumer,Medium,1737324.39
CUST_2163,Distributor_2163,Germany,Distributor,Small,635130.81
CUST_2164,Distributor_2164,UK,Distributor,Medium,1350583.12
CUST_2165,Distributor_2165,India,Direct-to-Consumer,Medium,1102340.49
CUST_2166,Distributor_2166,Germany,Direct-to-Consumer,Small,1260085.85
CUST_2167,Distributor_2167,Japan,Distributor,Small,1869726.19
CUST_2168,Distributor_2168,Germany,Direct-to-Consumer,Small,1089051.91
CUST_2169,Distributor_2169,UK,Distributor,Small,261380.73
CUST_2170,Distributor_2170,UAE,Retail Store,Medium,1525251.38
CUST_2171,Distributor_2171,South Korea,Online Retail,Small,1000380.88
CUST_2172,Distributor_2172,Germany,Direct-to-Consumer,Medium,391023.68
CUST_2173,Distributor_2173,UAE,Direct-to-Consumer,Medium,148129.72
CUST_2174,Distributor_2174,USA,Online Retail,Small,1375944.83
CUST_2175,Distributor_2175,South Korea,Direct-to-Consumer,Small,1460494.09
CUST_2176,Distributor_2176,Germany,Direct-to-Consumer,Small,1012286.0
CUST_2177,Distributor_2177,UK,Online Retail,Small,535504.95
CUST_2178,Distributor_2178,Vietnam,Online Retail,Small,170265.44
CUST_2179,Distributor_2179,UK,Online Retail,Medium,1973810.51
CUST_2180,Distributor_2180,Vietnam,Distributor,Small,640115.21
CUST_2181,Distributor_2181,South Korea,Distributor,Medium,156293.09
CUST_2182,Distributor_2182,UAE,Distributor,Small,1776840.91
CUST_2183,Distributor_2183,UK,Retail Store,Small,383086.73
CUST_2184,Distributor_2184,UK,Online Retail,Small,1459961.39
CUST_2185,Distributor_2185,Germany,Retail Store,Small,276846.87
CUST_2186,Distributor_2186,Vietnam,Retail Store,Small,520075.47
CUST_2187,Distributor_2187,UAE,Distributor,Small,629567.52
CUST_2188,Distributor_2188,Vietnam,Direct-to-Consumer,Small,230407.41
CUST_2189,Distributor_2189,Japan,Distributor,Small,1576354.06
CUST_2190,Distributor_2190,Vietnam,Online Retail,Medium,1295411.64
CUST_2191,Distributor_2191,USA,Distributor,Small,1692277.78
CUST_2192,Distributor_2192,Japan,Distributor,Small,1241306.46
CUST_2193,Distributor_2193,UAE,Retail Store,Medium,1844078.1
CUST_2194,Distributor_2194,India,Direct-to-Consumer,Medium,1546194.4
CUST_2195,Distributor_2195,India,Direct-to-Consumer,Medium,707564.36
CUST_2196,Distributor_2196,UAE,Online Retail,Small,1379481.72
CUST_2197,Distributor_2197,South Korea,Direct-to-Consumer,Medium,831892.14
CUST_2198,Distributor_2198,India,Retail Store,Medium,254429.71
CUST_2199,Distributor_2199,Japan,Retail Store,Small,764774.82
CUST_2200,Distributor_2200,Japan,Distributor,Medium,1572116.82
CUST_2201,Distributor_2201,UAE,Distributor,Small,421244.48
CUST_2202,Distributor_2202,UK,Retail Store,Small,142088.51
CUST_2203,Distributor_2203,India,Direct-to-Consumer,Small,1972571.63
CUST_2204,Distributor_2204,UAE,Direct-to-Consumer,Small,1031199.38
CUST_2205,Distributor_2205,Japan,Distributor,Medium,1130493.6
CUST_2206,Distributor_2206,South Korea,Direct-to-Consumer,Small,1945554.7
CUST_2207,Distributor_2207,South Korea,Distributor,Small,1318912.55
CUST_2208,Distributor_2208,Japan,Retail Store,Medium,1348370.11
CUST_2209,Distributor_2209,India,Online Retail,Small,1111045.7
CUST_2210,Distributor_2210,USA,Direct-to-Consumer,Small,859553.57
CUST_2211,Distributor_2211,Germany,Retail Store,Medium,1604970.08
CUST_2212,Distributor_2212,Japan,Distributor,Small,1135835.45
CUST_2213,Distributor_2213,Vietnam,Retail Store,Medium,708080.24
CUST_2214,Distributor_2214,South Korea,Distributor,Medium,807830.34
CUST_2215,Distributor_2215,Japan,Retail Store,Small,1343806.17
CUST_2216,Distributor_2216,South Korea,Retail Store,Medium,1771505.17
CUST_2217,Distributor_2217,USA,Retail Store,Small,355394.99
CUST_2218,Distributor_2218,Germany,Retail Store,Medium,1810904.35
CUST_2219,Distributor_2219,Vietnam,Direct-to-Consumer,Small,239884.62
CUST_2220,Distributor_2220,India,Online Retail,Medium,1884715.82
CUST_2221,Distributor_2221,USA,Retail Store,Medium,177970.87
CUST_2222,Distributor_2222,Vietnam,Online Retail,Small,1925144.88
CUST_2223,Distributor_2223,Japan,Retail Store,Small,760904.53
CUST_2224,Distributor_2224,UK,Distributor,Small,1105347.34
CUST_2225,Distributor_2225,South Korea,Direct-to-Consumer,Small,1536265.65
CUST_2226,Distributor_2226,Vietnam,Online Retail,Medium,916659.87
CUST_2227,Distributor_2227,USA,Retail Store,Medium,892626.66
CUST_2228,Distributor_2228,Japan,Distributor,Small,640743.08
CUST_2229,Distributor_2229,UK,Retail Store,Small,1905819.69
CUST_2230,Distributor_2230,South Korea,Direct-to-Consumer,Small,1411759.04
CUST_2231,Distributor_2231,Vietnam,Retail Store,Small,212352.43
CUST_2232,Distributor_2232,Vietnam,Direct-to-Consumer,Small,84542.01
CUST_2233,Distributor_2233,USA,Retail Store,Medium,996270.15
CUST_2234,Distributor_2234,UK,Distributor,Small,1152926.88
CUST_2235,Distributor_2235,Vietnam,Distributor,Small,766314.0
CUST_2236,Distributor_2236,USA,Distributor,Small,1704782.78
CUST_2237,Distributor_2237,Vietnam,Online Retail,Small,1357918.28
CUST_2238,Distributor_2238,USA,Online Retail,Medium,717263.49
CUST_2239,Distributor_2239,UK,Online Retail,Medium,1175514.02
CUST_2240,Distributor_2240,South Korea,Online Retail,Small,1385761.87
CUST_2241,Distributor_2241,USA,Distributor,Medium,1114211.88
CUST_2242,Distributor_2242,USA,Online Retail,Small,912554.14
CUST_2243,Distributor_2243,Germany,Retail Store,Medium,846964.15
CUST_2244,Distributor_2244,USA,Distributor,Medium,513097.78
CUST_2245,Distributor_2245,Japan,Online Retail,Small,1099284.6
CUST_2246,Distributor_2246,Vietnam,Direct-to-Consumer,Small,234075.08
CUST_2247,Distributor_2247,Germany,Online Retail,Medium,420372.75
CUST_2248,Distributor_2248,South Korea,Online Retail,Small,1346395.08
CUST_2249,Distributor_2249,South Korea,Distributor,Small,1319394.9
CUST_2250,Distributor_2250,Japan,Retail Store,Small,1659234.9
CUST_2251,Distributor_2251,USA,Retail Store,Medium,1961010.65
CUST_2252,Distributor_2252,Japan,Direct-to-Consumer,Medium,1998705.75
CUST_2253,Distributor_2253,Japan,Distributor,Medium,123180.88
CUST_2254,Distributor_2254,India,Direct-to-Consumer,Small,921228.17
CUST_2255,Distributor_2255,UK,Online Retail,Medium,943499.37
CUST_2256,Distributor_2256,USA,Direct-to-Consumer,Medium,457663.35
CUST_2257,Distributor_2257,UK,Distributor,Small,518477.79
CUST_2258,Distributor_2258,Germany,Distributor,Medium,550982.86
CUST_2259,Distributor_2259,Japan,Online Retail,Medium,370327.38
CUST_2260,Distributor_2260,UK,Online Retail,Small,1836073.18
CUST_2261,Distributor_2261,Vietnam,Retail Store,Medium,1874269.89
CUST_2262,Distributor_2262,Japan,Online Retail,Medium,1075252.16
CUST_2263,Distributor_2263,Vietnam,Retail Store,Medium,1663840.01
CUST_2264,Distributor_2264,UK,Direct-to-Consumer,Medium,257179.13
CUST_2265,Distributor_2265,South Korea,Distributor,Medium,104290.05
CUST_2266,Distributor_2266,Vietnam,Distributor,Medium,1479111.03
CUST_2267,Distributor_2267,UK,Distributor,Small,1498140.18
CUST_2268,Distributor_2268,Vietnam,Online Retail,Small,882241.23
CUST_2269,Distributor_2269,UAE,Online Retail,Small,1512813.62
CUST_2270,Distributor_2270,UAE,Retail Store,Small,913754.47
CUST_2271,Distributor_2271,Japan,Direct-to-Consumer,Medium,692584.31
CUST_2272,Distributor_2272,Vietnam,Distributor,Small,908729.73
CUST_2273,Distributor_2273,Germany,Direct-to-Consumer,Small,446846.66
CUST_2274,Distributor_2274,Vietnam,Direct-to-Consumer,Medium,1337654.87
CUST_2275,Distributor_2275,UK,Online Retail,Small,663445.89
CUST_2276,Distributor_2276,Japan,Direct-to-Consumer,Medium,1508806.05
CUST_2277,Distributor_2277,USA,Distributor,Small,1720315.38
CUST_2278,Distributor_2278,Vietnam,Direct-to-Consumer,Medium,656463.66
CUST_2279,Distributor_2279,India,Distributor,Small,1835061.59
CUST_2280,Distributor_2280,Germany,Distributor,Small,575364.88
CUST_2281,Distributor_2281,UAE,Direct-to-Consumer,Small,163563.77
CUST_2282,Distributor_2282,UK,Retail Store,Small,250664.92
CUST_2283,Distributor_2283,Vietnam,Retail Store,Small,1545355.35
CUST_2284,Distributor_2284,Japan,Distributor,Small,402705.32
CUST_2285,Distributor_2285,Germany,Online Retail,Small,1769188.93
CUST_2286,Distributor_2286,Germany,Online Retail,Small,1254839.98
CUST_2287,Distributor_2287,South Korea,Online Retail,Medium,273746.82
CUST_2288,Distributor_2288,UAE,Direct-to-Consumer,Small,1430484.79
CUST_2289,Distributor_2289,South Korea,Retail Store,Small,1459536.45
CUST_2290,Distributor_2290,India,Distributor,Medium,330806.29
CUST_2291,Distributor_2291,Japan,Distributor,Small,994215.62
CUST_2292,Distributor_2292,India,Distributor,Small,1227644.87
CUST_2293,Distributor_2293,UAE,Distributor,Small,889169.19
CUST_2294,Distributor_2294,UAE,Online Retail,Small,1221182.93
CUST_2295,Distributor_2295,UAE,Direct-to-Consumer,Medium,841143.13
CUST_2296,Distributor_2296,Vietnam,Direct-to-Consumer,Small,1964699.42
CUST_2297,Distributor_2297,India,Distributor,Small,1900141.47
CUST_2298,Distributor_2298,UK,Direct-to-Consumer,Small,1419533.71
CUST_2299,Distributor_2299,South Korea,Online Retail,Medium,187572.62
CUST_2300,Distributor_2300,Vietnam,Retail Store,Small,1466291.83
CUST_2301,Distributor_2301,South Korea,Online Retail,Medium,1312663.6
CUST_2302,Distributor_2302,Germany,Online Retail,Small,1317406.59
CUST_2303,Distributor_2303,UAE,Direct-to-Consumer,Medium,278275.61
CUST_2304,Distributor_2304,South Korea,Retail Store,Medium,1468747.92
CUST_2305,Distributor_2305,South Korea,Distributor,Medium,1264022.03
CUST_2306,Distributor_2306,Vietnam,Retail Store,Small,269152.57
CUST_2307,Distributor_2307,Japan,Direct-to-Consumer,Small,798037.63
CUST_2308,Distributor_2308,UK,Retail Store,Medium,590061.51
CUST_2309,Distributor_2309,USA,Online Retail,Medium,851091.97
CUST_2310,Distributor_2310,Germany,Direct-to-Consumer,Small,915217.82
CUST_2311,Distributor_2311,Japan,Retail Store,Medium,100386.0
CUST_2312,Distributor_2312,Japan,Online Retail,Medium,1927768.09
CUST_2313,Distributor_2313,South Korea,Online Retail,Medium,975183.7
CUST_2314,Distributor_2314,Germany,Direct-to-Consumer,Small,1333879.21
CUST_2315,Distributor_2315,Japan,Distributor,Small,1834520.7
CUST_2316,Distributor_2316,Vietnam,Direct-to-Consumer,Small,1850178.99
CUST_2317,Distributor_2317,Japan,Distributor,Medium,1698746.08
CUST_2318,Distributor_2318,UAE,Online Retail,Medium,1716616.33
CUST_2319,Distributor_2319,Japan,Online Retail,Medium,1467967.48
CUST_2320,Distributor_2320,Germany,Distributor,Medium,1487577.49
CUST_2321,Distributor_2321,Vietnam,Distributor,Medium,1595452.55
CUST_2322,Distributor_2322,UK,Direct-to-Consumer,Medium,1820114.06
CUST_2323,Distributor_2323,UAE,Direct-to-Consumer,Small,1678725.92
CUST_2324,Distributor_2324,USA,Retail Store,Medium,1723820.34
CUST_2325,Distributor_2325,UK,Retail Store,Medium,1856076.32
CUST_2326,Distributor_2326,South Korea,Retail Store,Medium,1854311.98
CUST_2327,Distributor_2327,Japan,Retail Store,Medium,1782130.78
CUST_2328,Distributor_2328,UAE,Online Retail,Medium,1265652.88
CUST_2329,Distributor_2329,Germany,Retail Store,Medium,1936289.82
CUST_2330,Distributor_2330,USA,Distributor,Medium,1959563.42
CUST_2331,Distributor_2331,India,Retail Store,Medium,1030427.71
CUST_2332,Distributor_2332,USA,Online Retail,Small,1513030.07
CUST_2333,Distributor_2333,Germany,Distributor,Medium,1192025.95
CUST_2334,Distributor_2334,Japan,Distributor,Small,100497.34
CUST_2335,Distributor_2335,UK,Direct-to-Consumer,Medium,153225.07
CUST_2336,Distributor_2336,USA,Retail Store,Medium,1768750.15
CUST_2337,Distributor_2337,Japan,Retail Store,Medium,408435.13
CUST_2338,Distributor_2338,UAE,Direct-to-Consumer,Medium,420368.89
CUST_2339,Distributor_2339,UK,Distributor,Medium,1142226.17
CUST_2340,Distributor_2340,Japan,Direct-to-Consumer,Medium,1507650.29
CUST_2341,Distributor_2341,Germany,Online Retail,Medium,203094.24
CUST_2342,Distributor_2342,UAE,Direct-to-Consumer,Medium,1950801.19
CUST_2343,Distributor_2343,Germany,Direct-to-Consumer,Small,577833.03
CUST_2344,Distributor_2344,South Korea,Online Retail,Small,1030935.31
CUST_2345,Distributor_2345,Germany,Retail Store,Small,1492148.33
CUST_2346,Distributor_2346,USA,Distributor,Small,903410.29
CUST_2347,Distributor_2347,India,Online Retail,Medium,145839.36
CUST_2348,Distributor_2348,UAE,Direct-to-Consumer,Medium,744687.29
CUST_2349,Distributor_2349,Japan,Online Retail,Medium,798837.19
CUST_2350,Distributor_2350,Japan,Retail Store,Small,811135.27
CUST_2351,Distributor_2351,UK,Distributor,Small,541396.53
CUST_2352,Distributor_2352,UK,Online Retail,Medium,920391.43
CUST_2353,Distributor_2353,South Korea,Online Retail,Medium,763755.12
CUST_2354,Distributor_2354,India,Distributor,Medium,975706.2
CUST_2355,Distributor_2355,Vietnam,Direct-to-Consumer,Small,1096875.34
CUST_2356,Distributor_2356,South Korea,Retail Store,Medium,430949.97
CUST_2357,Distributor_2357,UAE,Online Retail,Medium,533234.26
CUST_2358,Distributor_2358,USA,Direct-to-Consumer,Small,1084327.23
CUST_2359,Distributor_2359,India,Direct-to-Consumer,Medium,773978.29
CUST_2360,Distributor_2360,UAE,Online Retail,Medium,646119.16
CUST_2361,Distributor_2361,India,Online Retail,Small,995892.17
CUST_2362,Distributor_2362,India,Direct-to-Consumer,Small,1946743.05
CUST_2363,Distributor_2363,India,Retail Store,Small,1401112.93
CUST_2364,Distributor_2364,Germany,Direct-to-Consumer,Medium,904317.72
CUST_2365,Distributor_2365,India,Online Retail,Medium,1348242.22
CUST_2366,Distributor_2366,USA,Direct-to-Consumer,Small,185143.79
CUST_2367,Distributor_2367,USA,Retail Store,Medium,1195371.24
CUST_2368,Distributor_2368,Japan,Distributor,Small,1371479.01
CUST_2369,Distributor_2369,South Korea,Direct-to-Consumer,Medium,1014464.25
CUST_2370,Distributor_2370,UK,Direct-to-Consumer,Medium,1020182.17
CUST_2371,Distributor_2371,Japan,Online Retail,Small,1797700.6
CUST_2372,Distributor_2372,Japan,Retail Store,Small,890335.61
CUST_2373,Distributor_2373,Vietnam,Retail Store,Small,675208.82
CUST_2374,Distributor_2374,South Korea,Retail Store,Small,1191844.52
CUST_2375,Distributor_2375,India,Online Retail,Medium,675106.79
CUST_2376,Distributor_2376,Vietnam,Online Retail,Medium,1141449.0
CUST_2377,Distributor_2377,Germany,Online Retail,Medium,726101.58
CUST_2378,Distributor_2378,Germany,Distributor,Medium,646224.45
CUST_2379,Distributor_2379,India,Online Retail,Small,1501662.23
CUST_2380,Distributor_2380,Vietnam,Retail Store,Small,594331.06
CUST_2381,Distributor_2381,Vietnam,Direct-to-Consumer,Small,530379.08
CUST_2382,Distributor_2382,Vietnam,Direct-to-Consumer,Medium,1164099.36
CUST_2383,Distributor_2383,India,Retail Store,Medium,543742.27
CUST_2384,Distributor_2384,USA,Online Retail,Small,559005.36
CUST_2385,Distributor_2385,South Korea,Online Retail,Medium,1735585.83
CUST_2386,Distributor_2386,UAE,Distributor,Medium,1082666.73
CUST_2387,Distributor_2387,South Korea,Distributor,Small,735834.15
CUST_2388,Distributor_2388,India,Retail Store,Small,1607949.7
CUST_2389,Distributor_2389,UAE,Direct-to-Consumer,Small,1370223.74
CUST_2390,Distributor_2390,India,Distributor,Small,990468.08
CUST_2391,Distributor_2391,India,Retail Store,Medium,743283.1
CUST_2392,Distributor_2392,Vietnam,Distributor,Small,643820.22
CUST_2393,Distributor_2393,USA,Retail Store,Medium,788964.02
CUST_2394,Distributor_2394,USA,Online Retail,Small,1709959.28
CUST_2395,Distributor_2395,Germany,Direct-to-Consumer,Small,1112912.66
CUST_2396,Distributor_2396,USA,Online Retail,Small,711512.81
CUST_2397,Distributor_2397,Germany,Retail Store,Small,1432355.01
CUST_2398,Distributor_2398,UAE,Distributor,Medium,74526.73
CUST_2399,Distributor_2399,Japan,Direct-to-Consumer,Small,903673.88
CUST_2400,Distributor_2400,South Korea,Online Retail,Medium,1203037.24
CUST_2401,Distributor_2401,UK,Online Retail,Medium,1663783.37
CUST_2402,Distributor_2402,UAE,Retail Store,Medium,1171387.32
CUST_2403,Distributor_2403,USA,Retail Store,Small,224916.79
CUST_2404,Distributor_2404,Germany,Retail Store,Small,974499.05
CUST_2405,Distributor_2405,Vietnam,Direct-to-Consumer,Medium,1870237.46
CUST_2406,Distributor_2406,UK,Online Retail,Small,1345678.78
CUST_2407,Distributor_2407,South Korea,Direct-to-Consumer,Medium,57469.07
CUST_2408,Distributor_2408,India,Distributor,Small,328549.52
CUST_2409,Distributor_2409,USA,Distributor,Medium,1161865.07
CUST_2410,Distributor_2410,India,Online Retail,Medium,1487877.3
CUST_2411,Distributor_2411,Japan,Distributor,Medium,194446.07
CUST_2412,Distributor_2412,India,Retail Store,Medium,1463615.84
CUST_2413,Distributor_2413,Japan,Direct-to-Consumer,Small,643399.8
CUST_2414,Distributor_2414,South Korea,Online Retail,Medium,1927638.69
CUST_2415,Distributor_2415,Japan,Online Retail,Small,1166014.61
CUST_2416,Distributor_2416,USA,Distributor,Small,173217.14
CUST_2417,Distributor_2417,Japan,Retail Store,Small,369924.0
CUST_2418,Distributor_2418,India,Retail Store,Medium,1110858.43
CUST_2419,Distributor_2419,Japan,Direct-to-Consumer,Small,502964.83
CUST_2420,Distributor_2420,UK,Direct-to-Consumer,Small,610120.63
CUST_2421,Distributor_2421,UAE,Direct-to-Consumer,Small,1290405.99
CUST_2422,Distributor_2422,UAE,Retail Store,Small,1623217.38
CUST_2423,Distributor_2423,India,Retail Store,Medium,934161.65
CUST_2424,Distributor_2424,USA,Distributor,Small,319652.19
CUST_2425,Distributor_2425,Germany,Direct-to-Consumer,Medium,1031110.43
CUST_2426,Distributor_2426,Japan,Online Retail,Medium,830057.79
CUST_2427,Distributor_2427,Vietnam,Online Retail,Small,1619932.08
CUST_2428,Distributor_2428,India,Retail Store,Small,850070.97
CUST_2429,Distributor_2429,USA,Online Retail,Small,827033.59
CUST_2430,Distributor_2430,Germany,Distributor,Small,556599.11
CUST_2431,Distributor_2431,South Korea,Online Retail,Medium,660047.02
CUST_2432,Distributor_2432,UAE,Distributor,Medium,242436.19
CUST_2433,Distributor_2433,South Korea,Online Retail,Small,477809.31
CUST_2434,Distributor_2434,USA,Distributor,Medium,1587379.09
CUST_2435,Distributor_2435,UK,Online Retail,Medium,881320.67
CUST_2436,Distributor_2436,UAE,Retail Store,Medium,400331.08
CUST_2437,Distributor_2437,Germany,Direct-to-Consumer,Medium,75002.22
CUST_2438,Distributor_2438,USA,Direct-to-Consumer,Medium,1041933.7
CUST_2439,Distributor_2439,USA,Distributor,Small,1868382.71
CUST_2440,Distributor_2440,Germany,Retail Store,Medium,1628383.6
CUST_2441,Distributor_2441,UAE,Retail Store,Small,1951726.84
CUST_2442,Distributor_2442,UAE,Retail Store,Small,506500.2
CUST_2443,Distributor_2443,Germany,Online Retail,Small,466398.08
CUST_2444,Distributor_2444,India,Online Retail,Medium,615353.29
CUST_2445,Distributor_2445,Vietnam,Retail Store,Medium,1047475.0
CUST_2446,Distributor_2446,South Korea,Distributor,Small,758479.02
CUST_2447,Distributor_2447,UK,Distributor,Small,1257286.73
CUST_2448,Distributor_2448,India,Online Retail,Small,1191928.13
CUST_2449,Distributor_2449,India,Retail Store,Small,286253.15
CUST_2450,Distributor_2450,Japan,Retail Store,Medium,695434.3
CUST_2451,Distributor_2451,UK,Retail Store,Medium,925260.16
CUST_2452,Distributor_2452,Japan,Direct-to-Consumer,Small,1717402.85
CUST_2453,Distributor_2453,UK,Distributor,Medium,1821399.71
CUST_2454,Distributor_2454,UK,Distributor,Medium,259131.33
CUST_2455,Distributor_2455,Vietnam,Distributor,Small,586620.91
CUST_2456,Distributor_2456,Vietnam,Retail Store,Small,772071.48
CUST_2457,Distributor_2457,India,Retail Store,Medium,1917644.98
CUST_2458,Distributor_2458,Japan,Online Retail,Medium,441232.58
CUST_2459,Distributor_2459,Vietnam,Online Retail,Medium,400319.88
CUST_2460,Distributor_2460,USA,Online Retail,Small,564752.26
CUST_2461,Distributor_2461,UAE,Retail Store,Medium,1259002.6
CUST_2462,Distributor_2462,Vietnam,Retail Store,Small,605580.84
CUST_2463,Distributor_2463,Vietnam,Retail Store,Small,422655.96
CUST_2464,Distributor_2464,USA,Online Retail,Small,108091.48
CUST_2465,Distributor_2465,South Korea,Retail Store,Small,677288.42
CUST_2466,Distributor_2466,UAE,Retail Store,Small,59524.71
CUST_2467,Distributor_2467,Vietnam,Distributor,Small,748527.13
CUST_2468,Distributor_2468,USA,Distributor,Small,1335746.91
CUST_2469,Distributor_2469,Japan,Retail Store,Medium,1863510.49
CUST_2470,Distributor_2470,Japan,Retail Store,Small,992634.36
CUST_2471,Distributor_2471,Vietnam,Retail Store,Small,57129.81
CUST_2472,Distributor_2472,UK,Distributor,Small,989098.82
CUST_2473,Distributor_2473,Japan,Distributor,Small,123679.79
CUST_2474,Distributor_2474,UAE,Online Retail,Medium,1542277.52
CUST_2475,Distributor_2475,South Korea,Online Retail,Small,1613732.21
CUST_2476,Distributor_2476,Germany,Online Retail,Small,1811505.21
CUST_2477,Distributor_2477,South Korea,Online Retail,Small,441101.09
CUST_2478,Distributor_2478,Germany,Direct-to-Consumer,Medium,790218.75
CUST_2479,Distributor_2479,Vietnam,Retail Store,Small,1826126.74
CUST_2480,Distributor_2480,Vietnam,Direct-to-Consumer,Medium,1633750.2
CUST_2481,Distributor_2481,Germany,Direct-to-Consumer,Medium,460038.55
CUST_2482,Distributor_2482,UK,Online Retail,Small,1121385.79
CUST_2483,Distributor_2483,UK,Direct-to-Consumer,Small,1315850.23
CUST_2484,Distributor_2484,India,Online Retail,Small,1730656.54
CUST_2485,Distributor_2485,South Korea,Direct-to-Consumer,Medium,882869.27
CUST_2486,Distributor_2486,UK,Retail Store,Medium,919098.99
CUST_2487,Distributor_2487,India,Retail Store,Small,1544292.94
CUST_2488,Distributor_2488,USA,Online Retail,Small,646014.57
CUST_2489,Distributor_2489,Germany,Distributor,Small,1362365.92
CUST_2490,Distributor_2490,Vietnam,Retail Store,Small,616218.01
CUST_2491,Distributor_2491,South Korea,Distributor,Small,495907.97
CUST_2492,Distributor_2492,USA,Direct-to-Consumer,Small,1591606.73
CUST_2493,Distributor_2493,South Korea,Online Retail,Medium,921205.71
CUST_2494,Distributor_2494,UAE,Direct-to-Consumer,Small,1780706.72
CUST_2495,Distributor_2495,Japan,Retail Store,Medium,1370736.34
CUST_2496,Distributor_2496,UAE,Online Retail,Medium,1042436.47
CUST_2497,Distributor_2497,Japan,Retail Store,Small,1909722.07
CUST_2498,Distributor_2498,Japan,Retail Store,Medium,872568.18
CUST_2499,Distributor_2499,UAE,Distributor,Small,756254.13
CUST_2500,Distributor_2500,India,Retail Store,Medium,269152.8
CUST_2501,Distributor_2501,Vietnam,Online Retail,Small,168331.98
CUST_2502,Distributor_2502,UK,Distributor,Small,620404.29
CUST_2503,Distributor_2503,UAE,Direct-to-Consumer,Small,1664453.66
CUST_2504,Distributor_2504,UAE,Direct-to-Consumer,Medium,1360951.17
CUST_2505,Distributor_2505,UAE,Online Retail,Medium,1872902.98
CUST_2506,Distributor_2506,UK,Distributor,Small,971522.91
CUST_2507,Distributor_2507,Vietnam,Retail Store,Medium,967876.6
CUST_2508,Distributor_2508,UK,Distributor,Small,1716507.1
CUST_2509,Distributor_2509,UAE,Retail Store,Medium,517900.36
CUST_2510,Distributor_2510,Japan,Online Retail,Small,1797749.03
CUST_2511,Distributor_2511,USA,Distributor,Small,1827574.93
CUST_2512,Distributor_2512,USA,Distributor,Medium,510868.35
CUST_2513,Distributor_2513,Japan,Distributor,Medium,1670929.32
CUST_2514,Distributor_2514,Japan,Distributor,Medium,805007.38
CUST_2515,Distributor_2515,Germany,Retail Store,Medium,50469.96
CUST_2516,Distributor_2516,USA,Retail Store,Small,535014.52
CUST_2517,Distributor_2517,India,Distributor,Medium,595364.02
CUST_2518,Distributor_2518,Vietnam,Online Retail,Medium,91062.68
CUST_2519,Distributor_2519,South Korea,Direct-to-Consumer,Medium,203145.67
CUST_2520,Distributor_2520,Germany,Online Retail,Small,494923.53
CUST_2521,Distributor_2521,USA,Online Retail,Small,1921204.69
CUST_2522,Distributor_2522,Japan,Distributor,Small,833536.24
CUST_2523,Distributor_2523,USA,Direct-to-Consumer,Small,1969427.86
CUST_2524,Distributor_2524,USA,Retail Store,Small,68368.72
CUST_2525,Distributor_2525,USA,Online Retail,Small,1192267.63
CUST_2526,Distributor_2526,UAE,Retail Store,Small,1733688.53
CUST_2527,Distributor_2527,UK,Distributor,Small,924833.55
CUST_2528,Distributor_2528,UK,Online Retail,Small,568741.68
CUST_2529,Distributor_2529,UAE,Retail Store,Medium,1309791.54
CUST_2530,Distributor_2530,South Korea,Direct-to-Consumer,Small,202737.76
CUST_2531,Distributor_2531,USA,Online Retail,Small,89665.11
CUST_2532,Distributor_2532,UK,Online Retail,Medium,922761.4
CUST_2533,Distributor_2533,Japan,Online Retail,Medium,1863247.44
CUST_2534,Distributor_2534,Vietnam,Online Retail,Small,953925.26
CUST_2535,Distributor_2535,USA,Retail Store,Small,531582.55
CUST_2536,Distributor_2536,Japan,Retail Store,Small,947228.51
CUST_2537,Distributor_2537,UAE,Online Retail,Medium,1370332.88
CUST_2538,Distributor_2538,Japan,Distributor,Small,927601.26
CUST_2539,Distributor_2539,South Korea,Retail Store,Small,1020253.86
CUST_2540,Distributor_2540,Vietnam,Direct-to-Consumer,Medium,1067399.29
CUST_2541,Distributor_2541,Japan,Online Retail,Medium,1265186.23
CUST_2542,Distributor_2542,Germany,Direct-to-Consumer,Small,1620936.16
CUST_2543,Distributor_2543,USA,Retail Store,Medium,1292938.99
CUST_2544,Distributor_2544,Vietnam,Direct-to-Consumer,Medium,67547.38
CUST_2545,Distributor_2545,Germany,Retail Store,Small,893895.81
CUST_2546,Distributor_2546,UK,Direct-to-Consumer,Small,114248.34
CUST_2547,Distributor_2547,Japan,Retail Store,Medium,1256241.04
CUST_2548,Distributor_2548,USA,Direct-to-Consumer,Medium,1989458.67
CUST_2549,Distributor_2549,USA,Distributor,Small,1394094.68
CUST_2550,Distributor_2550,UK,Retail Store,Small,653721.45
CUST_2551,Distributor_2551,UAE,Distributor,Medium,135138.81
